Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","54581","E","Estimated value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01705","Peas, dry","2022","2022","ha","2102","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01707","Pigeon peas, dry","2022","2022","ha","2301","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01313","Plantains and cooking bananas","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01510","Potatoes","2022","2022","ha","34158","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","0113","Rice","2022","2022","ha","54441","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","1715","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","0114","Sorghum","2022","2022","ha","40000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","0141","Soya beans","2022","2022","ha","4746","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01802","Sugar cane","2022","2022","ha","2697","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","71685","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01550","Taro","2022","2022","ha","4511","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01620","Tea leaves","2022","2022","ha","8203","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","1530","E","Estimated value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","0111","Wheat","2022","2022","ha","12524","I","Imputed value",""
"QCL","Crops and livestock products","108","Burundi","5312","Area harvested","01540","Yams","2022","2022","ha","527","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01312","Bananas","2022","2022","ha","256","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01212","Cabbages","2022","2022","ha","266","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","145","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","268","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01447","Castor oil seeds","2022","2022","ha","87","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","3","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","121","E","Estimated value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01460","Coconuts, in shell","2022","2022","ha","1707","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01610","Coffee, green","2022","2022","ha","207","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","37","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01252","Green garlic","2022","2022","ha","17","E","Estimated value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","70","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","19340","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","57","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","108","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","132","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","30990","I","Imputed value",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","129","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01510","Potatoes","2022","2022","ha","169","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","125","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01802","Sugar cane","2022","2022","ha","3114","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","195","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01234","Tomatoes","2022","2022","ha","559","A","Official figure",""
"QCL","Crops and livestock products","132","Cabo Verde","5312","Area harvested","01221","Watermelons","2022","2022","ha","61","A","Official figure",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01343","Apricots","2022","2022","ha","179","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01311","Avocados","2022","2022","ha","16929","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01708","Bambara beans, dry","2022","2022","ha","49040","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01312","Bananas","2022","2022","ha","62012","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01701","Beans, dry","2022","2022","ha","297526","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01702","Broad beans and horse beans, dry","2022","2022","ha","279","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01212","Cabbages","2022","2022","ha","2521","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","5029","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","465097","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01373","Chestnuts, in shell","2022","2022","ha","143","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","15746","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","25805","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01640","Cocoa beans","2022","2022","ha","621611","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01460","Coconuts, in shell","2022","2022","ha","1538","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01610","Coffee, green","2022","2022","ha","56282","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","222014","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","278341","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01314","Dates","2022","2022","ha","158","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","ha","5106","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","324","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01315","Figs","2022","2022","ha","33","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01657","Ginger, raw","2022","2022","ha","5087","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","450000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01374","Hazelnuts, in shell","2022","2022","ha","150","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01922.01","Jute, raw or retted","2022","2022","ha","280","I","Imputed value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01379.02","Kola nuts","2022","2022","ha","107736","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","1300000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","120","Cameroon","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","156","E","Estimated value",""
